tribunal,grau,codigo_classe,codigo_formato,orgao_codigo,orgao_nome,data_julgamento,codigo_assunto,data_ajuizamento,tempo_julgamento,assunto_nivel1,assunto_nivel2,assunto_nivel3,assunto_nivel4,assunto_nivel5,classe_nivel1,classe_nivel2,classe_nivel3,classe_nivel4,classe_nivel5,numero_processo
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-11-16,3920,14,5916.0,5946.0,,,2,158.0,1116.0,,,00038768320018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-08-30,5946,1999-11-16,3940,14,5916.0,5946.0,,,2,158.0,1116.0,,,00035953020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-05-08,3381,14,5916.0,5946.0,,,2,158.0,1116.0,,,00099003020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-05-14,3375,14,5916.0,5946.0,,,2,158.0,1116.0,,,00191421320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2007-10-22,5946,1999-11-18,2895,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095764020018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-08-27,5946,1999-11-22,3931,14,5916.0,5946.0,,,2,158.0,1116.0,,,00194756220018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-21,5946,2001-08-30,3339,14,5916.0,5946.0,,,2,158.0,1116.0,,,00192166720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-20,5946,2001-09-03,3365,14,5916.0,5946.0,,,2,158.0,1116.0,,,00189282220018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-02-18,5946,2001-08-30,3459,14,5916.0,5946.0,,,2,158.0,1116.0,,,00192089020018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-08-30,5946,1999-03-01,4200,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033979020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-09-24,3242,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092248220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-09-21,3976,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095946120018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-08-30,5946,1999-09-22,3995,14,5916.0,5946.0,,,2,158.0,1116.0,,,00035052220018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-08-10,5946,1999-11-22,3914,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095747020018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2006-05-03,5946,1999-05-06,2554,14,5916.0,5946.0,,,2,158.0,1116.0,,,00192070820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-07-30,5946,2001-11-20,3174,14,5916.0,5946.0,,,2,158.0,1116.0,,,00091607220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2009-04-18,5946,2001-11-22,2704,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092204520018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-22,5946,1999-09-23,4047,14,5916.0,5946.0,,,2,158.0,1116.0,,,00195292820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-09-23,3974,14,5916.0,5946.0,,,2,158.0,1116.0,,,00195319520018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-07-29,5946,1999-09-29,3956,14,5916.0,5946.0,,,2,158.0,1116.0,,,00195414220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-10-15,3952,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033891620018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-10-15,3952,14,5916.0,5946.0,,,2,158.0,1116.0,,,00192097520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-10-21,3946,14,5916.0,5946.0,,,2,158.0,1116.0,,,00090637220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,10023,1999-10-21,3946,9985,9997.0,10022.0,10023.0,,2,158.0,1116.0,,,00097192920018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2013-06-12,5946,1999-11-03,4970,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095608620018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-11-04,3932,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095322120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-11-04,3932,14,5916.0,5946.0,,,2,158.0,1116.0,,,00094664120018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2005-08-18,5946,1999-03-02,2361,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097747720018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2005-03-14,5946,1999-03-03,2203,14,5916.0,5946.0,,,2,158.0,1116.0,,,00191699320018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2011-02-15,5946,2001-10-02,3423,14,5916.0,5946.0,,,2,158.0,1116.0,,,00191802520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,2000-01-24,3889,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095556420018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-22,5946,2000-01-25,3923,14,5916.0,5946.0,,,2,158.0,1116.0,,,00031631120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-07-30,5946,2000-01-27,3837,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097115220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-20,5946,2000-01-27,3950,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096725520018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-09-24,5946,2000-01-27,3893,14,5916.0,5946.0,,,2,158.0,1116.0,,,00194132220018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2011-02-24,5946,2000-01-28,4045,14,5916.0,5946.0,,,2,158.0,1116.0,,,00036411920018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-08-30,5946,2000-02-04,3860,14,5916.0,5946.0,,,2,158.0,1116.0,,,00194270620018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2011-04-27,5946,2000-02-07,4097,14,5916.0,5946.0,,,2,158.0,1116.0,,,00194331320018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-11-30,5946,2000-03-21,3906,14,5916.0,5946.0,,,2,158.0,1116.0,,,00150716520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1998-07-15,4409,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097643320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-10-22,5946,1998-08-03,4463,14,5916.0,5946.0,,,2,158.0,1116.0,,,00094777020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-10-26,5946,2000-03-30,3862,14,5916.0,5946.0,,,2,158.0,1116.0,,,00091148320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-03-31,3784,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097098220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2005-06-07,5946,1998-01-12,2703,14,5916.0,5946.0,,,2,158.0,1116.0,,,00093382120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-06,5946,1998-03-31,4511,14,5916.0,5946.0,,,2,158.0,1116.0,,,00155947720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-04-26,3758,14,5916.0,5946.0,,,2,158.0,1116.0,,,00189317420018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-05-03,3751,14,5916.0,5946.0,,,2,158.0,1116.0,,,00091173820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-05-22,3732,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096032320018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2005-02-10,5946,1997-06-25,2787,14,5916.0,5946.0,,,2,158.0,1116.0,,,00197440420018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-08-30,5946,2000-06-28,3715,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033302820018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-09-24,5946,2000-07-11,3727,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033285820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,1998-05-28,4495,14,5916.0,5946.0,,,2,158.0,1116.0,,,00156605720018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-22,5946,1998-06-01,4526,14,5916.0,5946.0,,,2,158.0,1116.0,,,00193769220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1998-06-25,4429,14,5916.0,5946.0,,,2,158.0,1116.0,,,00157169020018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-02-15,5946,1998-08-06,4576,14,5916.0,5946.0,,,2,158.0,1116.0,,,00194167420018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-08-25,10395,1997-10-10,4702,9985,10394.0,10395.0,,,2,158.0,1116.0,,,00159151520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,2000-07-28,3703,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092958420018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2002-05-10,5946,1998-02-17,1543,14,5916.0,5946.0,,,2,158.0,1116.0,,,00193448720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1998-07-21,4403,14,5916.0,5946.0,,,2,158.0,1116.0,,,00156553520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1998-07-22,4402,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092508020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1998-12-11,4260,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092074620018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1999-08-18,4010,14,5916.0,5946.0,,,2,158.0,1116.0,,,00156562020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-10-26,5946,1999-11-08,4005,14,5916.0,5946.0,,,2,158.0,1116.0,,,00189049120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-10-03,3233,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092143820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-05-29,5952,2001-10-03,3160,14,5916.0,5952.0,,,2,158.0,1116.0,,,00092585720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,2001-05-14,3413,14,5916.0,5946.0,,,2,158.0,1116.0,,,00098171420018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-10-26,5946,2001-06-11,3424,14,5916.0,5946.0,,,2,158.0,1116.0,,,00150794220018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-03-04,5946,2001-06-13,3551,14,5916.0,5946.0,,,2,158.0,1116.0,,,00191569420018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2015-11-26,5946,2001-11-28,5111,14,5916.0,5946.0,,,2,158.0,1116.0,,,00037823820018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2009-12-08,5946,2001-03-06,3199,14,5916.0,5946.0,,,2,158.0,1116.0,,,00036013720018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2007-08-16,10184,2001-03-06,2354,9985,10182.0,10184.0,,,2,158.0,1116.0,,,00039937420018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-05-08,3381,14,5916.0,5946.0,,,2,158.0,1116.0,,,00098795420018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-02-07,5946,2001-05-14,3556,14,5916.0,5946.0,,,2,158.0,1116.0,,,00191508720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-07,5946,2001-05-14,3372,14,5916.0,5946.0,,,2,158.0,1116.0,,,00098258820018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-02-22,5946,2001-05-18,3567,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033935320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-05-18,3371,14,5916.0,5946.0,,,2,158.0,1116.0,,,00196730220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-05-18,3371,14,5916.0,5946.0,,,2,158.0,1116.0,,,00037945220018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-12-06,5946,2001-05-18,3489,14,5916.0,5946.0,,,2,158.0,1116.0,,,00037928220018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-10-21,5946,2001-08-09,3360,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097816920018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-08-14,3283,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096959820018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-26,5946,2001-08-14,3360,14,5916.0,5946.0,,,2,158.0,1116.0,,,00156241520018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-12-16,5946,2001-08-30,3395,14,5916.0,5946.0,,,2,158.0,1116.0,,,00192123020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-09-03,3263,14,5916.0,5946.0,,,2,158.0,1116.0,,,00189308920018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-09-04,3262,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097886120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,2001-09-09,3295,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096993820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-18,5946,2001-09-09,3357,14,5916.0,5946.0,,,2,158.0,1116.0,,,00098016020018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-03-03,5946,2001-09-13,3458,14,5916.0,5946.0,,,2,158.0,1116.0,,,00090628720018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-11-06,5946,1997-10-13,4772,14,5916.0,5946.0,,,2,158.0,1116.0,,,00197588520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-07-30,5946,2000-08-04,3647,14,5916.0,5946.0,,,2,158.0,1116.0,,,00099999720018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-02-19,5946,2000-08-24,3831,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096899120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-04-24,3395,14,5916.0,5946.0,,,2,158.0,1116.0,,,00098223620018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-12-02,5946,2000-08-29,3747,14,5916.0,5946.0,,,2,158.0,1116.0,,,00038464820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-10-26,10531,2001-04-24,3472,14,5916.0,5946.0,10531.0,,2,158.0,1116.0,,,00159402820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2011-04-08,5946,2000-09-14,3858,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096612620018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2007-03-27,5952,1997-12-30,3374,14,5916.0,5952.0,,,2,158.0,1116.0,,,00033849120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-10-14,3587,14,5916.0,5946.0,,,2,158.0,1116.0,,,00099956020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,1997-01-07,5001,14,5916.0,5946.0,,,2,158.0,1116.0,,,00094620420018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2005-08-11,5946,1997-01-23,3122,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095330620018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-12-09,5946,1997-01-23,5068,14,5916.0,5946.0,,,2,158.0,1116.0,,,00037494820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-12-20,3520,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092793320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1997-03-05,4906,14,5916.0,5946.0,,,2,158.0,1116.0,,,00093243720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1997-03-12,4899,14,5916.0,5946.0,,,2,158.0,1116.0,,,00158208220018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2005-08-01,5946,1997-03-14,3062,14,5916.0,5946.0,,,2,158.0,1116.0,,,00158692620018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-01-27,3848,14,5916.0,5946.0,,,2,158.0,1116.0,,,00099939020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-01-27,3848,14,5916.0,5946.0,,,2,158.0,1116.0,,,00031597120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,10023,1997-06-16,4803,9985,9997.0,10022.0,10023.0,,2,158.0,1116.0,,,00091676420018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,1997-06-16,4841,14,5916.0,5946.0,,,2,158.0,1116.0,,,00157108320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1997-06-16,4803,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097695520018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-21,5946,2000-08-03,3731,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033208120018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-11-26,5946,2000-08-21,3749,14,5916.0,5946.0,,,2,158.0,1116.0,,,00039971420018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-07-29,5946,2000-08-21,3629,14,5916.0,5946.0,,,2,158.0,1116.0,,,00038481820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2015-06-18,5952,1997-10-15,6455,14,5916.0,5952.0,,,2,158.0,1116.0,,,00157584220018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-05-14,5946,2000-05-23,3643,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033424220018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2009-12-07,5946,1996-05-14,4955,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095374320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2005-06-24,5946,1996-05-15,3327,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097911620018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-10-22,5946,2000-08-15,3720,14,5916.0,5946.0,,,2,158.0,1116.0,,,00038351920018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2013-06-25,5946,1996-06-10,6224,14,5916.0,5946.0,,,2,158.0,1116.0,,,00159126020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-20,5946,1996-11-28,5105,14,5916.0,5946.0,,,2,158.0,1116.0,,,00097046020018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2010-08-10,5946,1996-11-28,5003,14,5916.0,5946.0,,,2,158.0,1116.0,,,00093149020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1996-12-16,4985,14,5916.0,5946.0,,,2,158.0,1116.0,,,00093122320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1996-01-17,5319,14,5916.0,5946.0,,,2,158.0,1116.0,,,00094993120018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-03-21,3794,14,5916.0,5946.0,,,2,158.0,1116.0,,,00099237320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-07-28,3665,14,5916.0,5946.0,,,2,158.0,1116.0,,,00093209720018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2011-05-26,5946,2000-08-03,3948,14,5916.0,5946.0,,,2,158.0,1116.0,,,00038525520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-07-05,3688,14,5916.0,5946.0,,,2,158.0,1116.0,,,00099132920018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2011-02-15,5946,2000-04-03,3970,14,5916.0,5946.0,,,2,158.0,1116.0,,,00194037520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-22,5946,1996-03-07,5373,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095252920018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,1996-04-10,5235,14,5916.0,5946.0,,,2,158.0,1116.0,,,00093166020018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2009-06-05,5946,1996-04-12,4802,14,5916.0,5946.0,,,2,158.0,1116.0,,,00196262820018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-11-29,5946,2000-04-03,3892,14,5916.0,5946.0,,,2,158.0,1116.0,,,00033589320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-22,5946,1996-03-07,5373,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096388020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2005-06-01,5946,1996-07-02,3256,14,5916.0,5946.0,,,2,158.0,1116.0,,,00095426520018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-11-20,5946,1996-11-28,5105,14,5916.0,5946.0,,,2,158.0,1116.0,,,00094569420018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,1996-06-21,5201,14,5916.0,5946.0,,,2,158.0,1116.0,,,00196228820018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2006-07-25,5946,2000-02-12,2355,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096465720018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-12-27,3513,14,5916.0,5946.0,,,2,158.0,1116.0,,,00092837020018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2000-01-26,3849,14,5916.0,5946.0,,,2,158.0,1116.0,,,00091060920018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2009-06-06,5946,1995-08-18,5041,14,5916.0,5946.0,,,2,158.0,1116.0,,,00197077420018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-05-14,5946,1995-08-24,5377,14,5916.0,5946.0,,,2,158.0,1116.0,,,00195933820018230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2009-06-04,5946,1993-09-29,5727,14,5916.0,5946.0,,,2,158.0,1116.0,,,00196549320018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-03-09,3441,14,5916.0,5946.0,,,2,158.0,1116.0,,,00189066120018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2015-11-30,5946,2001-11-26,5117,14,5916.0,5946.0,,,2,158.0,1116.0,,,00096941620018230010
TJRR,G1,1116,1,84323,VARA DE EXECUÇÃO FISCAL,2024-02-20,5946,2002-01-30,8056,14,5916.0,5946.0,,,2,158.0,1116.0,,,00197008220018230010
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-08-10,5946,2001-11-26,3179,14,5916.0,5946.0,,,2,158.0,1116.0,,,00156008420018230010
TJRR,G1,1116,1,2784,VARA DA FAZENDA PÚBLICA 2º TITULAR,2015-10-22,7703,2002-11-01,4738,899,7681.0,7690.0,7703.0,,2,158.0,1116.0,,,00005887920028230047
TJRR,G1,1116,1,2781,VARA DA FAZENDA PÚBLICA,2022-08-16,10491,2002-02-20,7482,899,10432.0,10488.0,10491.0,,2,158.0,1116.0,,,00018132120028230020
TJRR,G1,1116,1,2770,2ª VARA DA FAZENDA PÚBLICA,2010-09-17,5946,2002-01-04,3178,14,5916.0,5946.0,,,2,158.0,1116.0,,,00206392820028230010
TJRR,G1,1116,1,2764,1ª VARA DA FAZENDA PÚBLICA,2010-07-27,5946,1999-07-20,4025,14,5916.0,5946.0,,,2,158.0,1116.0,,,00192313620018230010
